feature_set,sleep_feature,cv_id,n_test,r2
metabolite_features_log,sleep_awakeDuration_log1p_resid_rf_vendor_only_resid,0,225,0.03746912352211884
metabolite_features_log,sleep_awakeDuration_log1p_resid_rf_vendor_only_resid,1,225,0.031187721770147947
metabolite_features_log,sleep_awakeDuration_log1p_resid_rf_vendor_only_resid,2,224,-0.016758027272711695
metabolite_features_log,sleep_awakeDuration_log1p_resid_rf_vendor_only_resid,3,224,-0.0062749034794797875
metabolite_features_log,sleep_awakeDuration_log1p_resid_rf_vendor_only_resid,4,225,0.003809722261266857
metabolite_features_log,sleep_awakeDuration_log1p_resid_rf_vendor_only_resid,5,225,0.007790079377457904
metabolite_features_log,sleep_awakeDuration_log1p_resid_rf_vendor_only_resid,6,224,0.020382747212775
metabolite_features_log,sleep_awakeDuration_log1p_resid_rf_vendor_only_resid,7,224,0.0327526498438826
metabolite_features_log,sleep_awakeDuration_log1p_resid_rf_vendor_only_resid,8,225,0.006179240537610542
metabolite_features_log,sleep_awakeDuration_log1p_resid_rf_vendor_only_resid,9,225,0.012916593339568072
metabolite_features_log,sleep_awakeDuration_log1p_resid_rf_vendor_only_resid,10,224,-0.006843924199299689
metabolite_features_log,sleep_awakeDuration_log1p_resid_rf_vendor_only_resid,11,224,0.004697199031899801
metabolite_features_log,sleep_awakeDuration_log1p_resid_rf_vendor_only_resid,12,225,0.02318397328041444
metabolite_features_log,sleep_awakeDuration_log1p_resid_rf_vendor_only_resid,13,225,0.025082057297992177
metabolite_features_log,sleep_awakeDuration_log1p_resid_rf_vendor_only_resid,14,224,0.032412144189769676
metabolite_features_log,sleep_awakeDuration_log1p_resid_rf_vendor_only_resid,15,224,-0.008025871767005643
metabolite_features_log,sleep_awakeDuration_log1p_resid_rf_vendor_only_resid,16,225,-0.00897618507928244
metabolite_features_log,sleep_awakeDuration_log1p_resid_rf_vendor_only_resid,17,225,0.011686630381663066
metabolite_features_log,sleep_awakeDuration_log1p_resid_rf_vendor_only_resid,18,224,0.01926406559441618
metabolite_features_log,sleep_awakeDuration_log1p_resid_rf_vendor_only_resid,19,224,0.0063220937824538526
metabolite_features_log,sleep_awakeDuration_log1p_resid_rf_vendor_only_resid,20,225,0.022281663803289553
metabolite_features_log,sleep_awakeDuration_log1p_resid_rf_vendor_only_resid,21,225,-0.05403236655894639
metabolite_features_log,sleep_awakeDuration_log1p_resid_rf_vendor_only_resid,22,224,0.00479355457499997
metabolite_features_log,sleep_awakeDuration_log1p_resid_rf_vendor_only_resid,23,224,0.013828506898791004
metabolite_features_log,sleep_awakeDuration_log1p_resid_rf_vendor_only_resid,24,225,0.01707873827536044
metabolite_features_log,sleep_awakeDuration_log1p_resid_rf_vendor_only_resid,25,225,0.04290474298056657
metabolite_features_log,sleep_awakeDuration_log1p_resid_rf_vendor_only_resid,26,224,-0.0029583251152216494
metabolite_features_log,sleep_awakeDuration_log1p_resid_rf_vendor_only_resid,27,224,-0.020762985091884234
metabolite_features_log,sleep_awakeDuration_log1p_resid_rf_vendor_only_resid,28,225,0.026960529254211774
metabolite_features_log,sleep_awakeDuration_log1p_resid_rf_vendor_only_resid,29,225,0.016974937940487766
metabolite_features_log,sleep_awakeDuration_log1p_resid_rf_vendor_only_resid,30,224,0.0011111224471659353
metabolite_features_log,sleep_awakeDuration_log1p_resid_rf_vendor_only_resid,31,224,0.0025471629491217174
metabolite_features_log,sleep_awakeDuration_log1p_resid_rf_vendor_only_resid,32,225,0.01805114446425904
metabolite_features_log,sleep_awakeDuration_log1p_resid_rf_vendor_only_resid,33,225,0.006308524208069599
metabolite_features_log,sleep_awakeDuration_log1p_resid_rf_vendor_only_resid,34,224,0.0017368232913905768
metabolite_features_log,sleep_awakeDuration_log1p_resid_rf_vendor_only_resid,35,224,0.006905935740597835
metabolite_features_log,sleep_awakeDuration_log1p_resid_rf_vendor_only_resid,36,225,-9.653195189551766e-05
metabolite_features_log,sleep_awakeDuration_log1p_resid_rf_vendor_only_resid,37,225,0.00875114862830606
metabolite_features_log,sleep_awakeDuration_log1p_resid_rf_vendor_only_resid,38,224,0.005711721807887149
metabolite_features_log,sleep_awakeDuration_log1p_resid_rf_vendor_only_resid,39,224,0.0181580423027361
metabolite_features_log,sleep_awakeningsCount_log1p_resid_rf_vendor_only_resid,0,368,-0.009625053098064162
metabolite_features_log,sleep_awakeningsCount_log1p_resid_rf_vendor_only_resid,1,367,-0.029913387891801868
metabolite_features_log,sleep_awakeningsCount_log1p_resid_rf_vendor_only_resid,2,367,-0.006247551627315495
metabolite_features_log,sleep_awakeningsCount_log1p_resid_rf_vendor_only_resid,3,367,-0.005266835341224185
metabolite_features_log,sleep_awakeningsCount_log1p_resid_rf_vendor_only_resid,4,368,-0.004751288669235354
metabolite_features_log,sleep_awakeningsCount_log1p_resid_rf_vendor_only_resid,5,367,-0.027296624053037233
metabolite_features_log,sleep_awakeningsCount_log1p_resid_rf_vendor_only_resid,6,367,-0.030170991881085518
metabolite_features_log,sleep_awakeningsCount_log1p_resid_rf_vendor_only_resid,7,367,-0.027185160697619226
metabolite_features_log,sleep_awakeningsCount_log1p_resid_rf_vendor_only_resid,8,368,-0.03600681915319903
metabolite_features_log,sleep_awakeningsCount_log1p_resid_rf_vendor_only_resid,9,367,-0.04858701649173858
metabolite_features_log,sleep_awakeningsCount_log1p_resid_rf_vendor_only_resid,10,367,-0.04891772709336761
metabolite_features_log,sleep_awakeningsCount_log1p_resid_rf_vendor_only_resid,11,367,-0.013047413237764705
metabolite_features_log,sleep_awakeningsCount_log1p_resid_rf_vendor_only_resid,12,368,-0.01533314040409861
metabolite_features_log,sleep_awakeningsCount_log1p_resid_rf_vendor_only_resid,13,367,-0.012468180655385463
metabolite_features_log,sleep_awakeningsCount_log1p_resid_rf_vendor_only_resid,14,367,-0.010772022035071105
metabolite_features_log,sleep_awakeningsCount_log1p_resid_rf_vendor_only_resid,15,367,-0.016201283696823054
metabolite_features_log,sleep_awakeningsCount_log1p_resid_rf_vendor_only_resid,16,368,-0.008431947431486453
metabolite_features_log,sleep_awakeningsCount_log1p_resid_rf_vendor_only_resid,17,367,-0.015760126762094817
metabolite_features_log,sleep_awakeningsCount_log1p_resid_rf_vendor_only_resid,18,367,-0.04332225993797367
metabolite_features_log,sleep_awakeningsCount_log1p_resid_rf_vendor_only_resid,19,367,-0.01706667394984085
metabolite_features_log,sleep_awakeningsCount_log1p_resid_rf_vendor_only_resid,20,368,-0.018293467580583034
metabolite_features_log,sleep_awakeningsCount_log1p_resid_rf_vendor_only_resid,21,367,-0.007092490171515919
metabolite_features_log,sleep_awakeningsCount_log1p_resid_rf_vendor_only_resid,22,367,-0.042375636860657595
metabolite_features_log,sleep_awakeningsCount_log1p_resid_rf_vendor_only_resid,23,367,-0.023158267713795144
metabolite_features_log,sleep_awakeningsCount_log1p_resid_rf_vendor_only_resid,24,368,-0.020145079111240305
metabolite_features_log,sleep_awakeningsCount_log1p_resid_rf_vendor_only_resid,25,367,-0.011162343909007388
metabolite_features_log,sleep_awakeningsCount_log1p_resid_rf_vendor_only_resid,26,367,-0.02310536896072679
metabolite_features_log,sleep_awakeningsCount_log1p_resid_rf_vendor_only_resid,27,367,0.0038829168060946495
metabolite_features_log,sleep_awakeningsCount_log1p_resid_rf_vendor_only_resid,28,368,0.0020838740222274277
metabolite_features_log,sleep_awakeningsCount_log1p_resid_rf_vendor_only_resid,29,367,-0.025825252010220012
metabolite_features_log,sleep_awakeningsCount_log1p_resid_rf_vendor_only_resid,30,367,-0.01036796622299696
metabolite_features_log,sleep_awakeningsCount_log1p_resid_rf_vendor_only_resid,31,367,-0.020967477697773962
metabolite_features_log,sleep_awakeningsCount_log1p_resid_rf_vendor_only_resid,32,368,-0.0232011096701652
metabolite_features_log,sleep_awakeningsCount_log1p_resid_rf_vendor_only_resid,33,367,-0.04604025823388502
metabolite_features_log,sleep_awakeningsCount_log1p_resid_rf_vendor_only_resid,34,367,-0.00935025731002459
metabolite_features_log,sleep_awakeningsCount_log1p_resid_rf_vendor_only_resid,35,367,-0.018308482968220297
metabolite_features_log,sleep_awakeningsCount_log1p_resid_rf_vendor_only_resid,36,368,-0.013829502564053131
metabolite_features_log,sleep_awakeningsCount_log1p_resid_rf_vendor_only_resid,37,367,-0.023101298473697573
metabolite_features_log,sleep_awakeningsCount_log1p_resid_rf_vendor_only_resid,38,367,-0.02294104327504254
metabolite_features_log,sleep_awakeningsCount_log1p_resid_rf_vendor_only_resid,39,367,-0.023900854039118347
metabolite_features_log,sleep_efficiency_log1p_resid_rf_vendor_only_resid,0,368,-0.005490485394831657
metabolite_features_log,sleep_efficiency_log1p_resid_rf_vendor_only_resid,1,367,-0.0711982082649063
metabolite_features_log,sleep_efficiency_log1p_resid_rf_vendor_only_resid,2,367,-0.04805838907771909
metabolite_features_log,sleep_efficiency_log1p_resid_rf_vendor_only_resid,3,367,-0.0637217593463042
metabolite_features_log,sleep_efficiency_log1p_resid_rf_vendor_only_resid,4,368,-0.03180638743907149
metabolite_features_log,sleep_efficiency_log1p_resid_rf_vendor_only_resid,5,367,-0.045420662202193984
metabolite_features_log,sleep_efficiency_log1p_resid_rf_vendor_only_resid,6,367,-0.011491435719768406
metabolite_features_log,sleep_efficiency_log1p_resid_rf_vendor_only_resid,7,367,-0.07677481391478769
metabolite_features_log,sleep_efficiency_log1p_resid_rf_vendor_only_resid,8,368,-0.07956966903882035
metabolite_features_log,sleep_efficiency_log1p_resid_rf_vendor_only_resid,9,367,-0.005884586412253645
metabolite_features_log,sleep_efficiency_log1p_resid_rf_vendor_only_resid,10,367,-0.044411260323042656
metabolite_features_log,sleep_efficiency_log1p_resid_rf_vendor_only_resid,11,367,-0.06005617681959108
metabolite_features_log,sleep_efficiency_log1p_resid_rf_vendor_only_resid,12,368,-0.05148332392814736
metabolite_features_log,sleep_efficiency_log1p_resid_rf_vendor_only_resid,13,367,-0.025846145639105256
metabolite_features_log,sleep_efficiency_log1p_resid_rf_vendor_only_resid,14,367,-0.03464750309542963
metabolite_features_log,sleep_efficiency_log1p_resid_rf_vendor_only_resid,15,367,-0.09481239972679445
metabolite_features_log,sleep_efficiency_log1p_resid_rf_vendor_only_resid,16,368,-0.12421488486295829
metabolite_features_log,sleep_efficiency_log1p_resid_rf_vendor_only_resid,17,367,-0.04517592215051436
metabolite_features_log,sleep_efficiency_log1p_resid_rf_vendor_only_resid,18,367,-0.042545838443310835
metabolite_features_log,sleep_efficiency_log1p_resid_rf_vendor_only_resid,19,367,-0.023361223802752296
metabolite_features_log,sleep_efficiency_log1p_resid_rf_vendor_only_resid,20,368,-0.09021298530672794
metabolite_features_log,sleep_efficiency_log1p_resid_rf_vendor_only_resid,21,367,-0.028937584925718074
metabolite_features_log,sleep_efficiency_log1p_resid_rf_vendor_only_resid,22,367,-0.04740438220335497
metabolite_features_log,sleep_efficiency_log1p_resid_rf_vendor_only_resid,23,367,-0.02562817437886178
metabolite_features_log,sleep_efficiency_log1p_resid_rf_vendor_only_resid,24,368,-0.01846014825609643
metabolite_features_log,sleep_efficiency_log1p_resid_rf_vendor_only_resid,25,367,-0.046084897028594085
metabolite_features_log,sleep_efficiency_log1p_resid_rf_vendor_only_resid,26,367,0.02328873565487599
metabolite_features_log,sleep_efficiency_log1p_resid_rf_vendor_only_resid,27,367,-0.05263052075434427
metabolite_features_log,sleep_efficiency_log1p_resid_rf_vendor_only_resid,28,368,-0.03487774923951337
metabolite_features_log,sleep_efficiency_log1p_resid_rf_vendor_only_resid,29,367,-0.1000851000368288
metabolite_features_log,sleep_efficiency_log1p_resid_rf_vendor_only_resid,30,367,-0.0410337574323949
metabolite_features_log,sleep_efficiency_log1p_resid_rf_vendor_only_resid,31,367,-0.003495550043100648
metabolite_features_log,sleep_efficiency_log1p_resid_rf_vendor_only_resid,32,368,-0.019321472008790863
metabolite_features_log,sleep_efficiency_log1p_resid_rf_vendor_only_resid,33,367,0.0077544039815689025
metabolite_features_log,sleep_efficiency_log1p_resid_rf_vendor_only_resid,34,367,-0.1672260927026914
metabolite_features_log,sleep_efficiency_log1p_resid_rf_vendor_only_resid,35,367,-0.039930453762267115
metabolite_features_log,sleep_efficiency_log1p_resid_rf_vendor_only_resid,36,368,-0.04450044534722197
metabolite_features_log,sleep_efficiency_log1p_resid_rf_vendor_only_resid,37,367,-0.034073586651409915
metabolite_features_log,sleep_efficiency_log1p_resid_rf_vendor_only_resid,38,367,-0.0019628698873708217
metabolite_features_log,sleep_efficiency_log1p_resid_rf_vendor_only_resid,39,367,-0.08720088247068336
metabolite_features_log,sleep_minutesAfterWakeup_log1p_resid_rf_vendor_only_resid,0,368,-0.009042986997146008
metabolite_features_log,sleep_minutesAfterWakeup_log1p_resid_rf_vendor_only_resid,1,367,-0.03940906360337526
metabolite_features_log,sleep_minutesAfterWakeup_log1p_resid_rf_vendor_only_resid,2,367,-0.03997198396948032
metabolite_features_log,sleep_minutesAfterWakeup_log1p_resid_rf_vendor_only_resid,3,367,-0.023862309531565318
metabolite_features_log,sleep_minutesAfterWakeup_log1p_resid_rf_vendor_only_resid,4,368,-0.00048553873630563515
metabolite_features_log,sleep_minutesAfterWakeup_log1p_resid_rf_vendor_only_resid,5,367,-0.029746676968948726
metabolite_features_log,sleep_minutesAfterWakeup_log1p_resid_rf_vendor_only_resid,6,367,-0.036946699434439845
metabolite_features_log,sleep_minutesAfterWakeup_log1p_resid_rf_vendor_only_resid,7,367,-0.05367132630713867
metabolite_features_log,sleep_minutesAfterWakeup_log1p_resid_rf_vendor_only_resid,8,368,-0.03942302390840746
metabolite_features_log,sleep_minutesAfterWakeup_log1p_resid_rf_vendor_only_resid,9,367,-0.01324265795509727
metabolite_features_log,sleep_minutesAfterWakeup_log1p_resid_rf_vendor_only_resid,10,367,-0.038460399324310224
metabolite_features_log,sleep_minutesAfterWakeup_log1p_resid_rf_vendor_only_resid,11,367,-0.05191140798247096
metabolite_features_log,sleep_minutesAfterWakeup_log1p_resid_rf_vendor_only_resid,12,368,-0.024478391481876027
metabolite_features_log,sleep_minutesAfterWakeup_log1p_resid_rf_vendor_only_resid,13,367,-0.021177052573588817
metabolite_features_log,sleep_minutesAfterWakeup_log1p_resid_rf_vendor_only_resid,14,367,-0.0269825683297098
metabolite_features_log,sleep_minutesAfterWakeup_log1p_resid_rf_vendor_only_resid,15,367,-0.07744103573192573
metabolite_features_log,sleep_minutesAfterWakeup_log1p_resid_rf_vendor_only_resid,16,368,-0.06393775221521847
metabolite_features_log,sleep_minutesAfterWakeup_log1p_resid_rf_vendor_only_resid,17,367,-0.040872966533713306
metabolite_features_log,sleep_minutesAfterWakeup_log1p_resid_rf_vendor_only_resid,18,367,-0.0065722950816435866
metabolite_features_log,sleep_minutesAfterWakeup_log1p_resid_rf_vendor_only_resid,19,367,-0.022872326982640745
metabolite_features_log,sleep_minutesAfterWakeup_log1p_resid_rf_vendor_only_resid,20,368,-0.04720795153008561
metabolite_features_log,sleep_minutesAfterWakeup_log1p_resid_rf_vendor_only_resid,21,367,-0.03444373804708767
metabolite_features_log,sleep_minutesAfterWakeup_log1p_resid_rf_vendor_only_resid,22,367,-0.04072648303076298
metabolite_features_log,sleep_minutesAfterWakeup_log1p_resid_rf_vendor_only_resid,23,367,-0.02271992835733805
metabolite_features_log,sleep_minutesAfterWakeup_log1p_resid_rf_vendor_only_resid,24,368,-0.031170914460348698
metabolite_features_log,sleep_minutesAfterWakeup_log1p_resid_rf_vendor_only_resid,25,367,-0.039370769661408955
metabolite_features_log,sleep_minutesAfterWakeup_log1p_resid_rf_vendor_only_resid,26,367,0.0290065617667834
metabolite_features_log,sleep_minutesAfterWakeup_log1p_resid_rf_vendor_only_resid,27,367,-0.07031202288856897
metabolite_features_log,sleep_minutesAfterWakeup_log1p_resid_rf_vendor_only_resid,28,368,-0.026436178868733062
metabolite_features_log,sleep_minutesAfterWakeup_log1p_resid_rf_vendor_only_resid,29,367,-0.0738496388693235
metabolite_features_log,sleep_minutesAfterWakeup_log1p_resid_rf_vendor_only_resid,30,367,-0.021662597876178857
metabolite_features_log,sleep_minutesAfterWakeup_log1p_resid_rf_vendor_only_resid,31,367,-0.005232068071281848
metabolite_features_log,sleep_minutesAfterWakeup_log1p_resid_rf_vendor_only_resid,32,368,-0.031141958283201543
metabolite_features_log,sleep_minutesAfterWakeup_log1p_resid_rf_vendor_only_resid,33,367,0.004764157736364849
metabolite_features_log,sleep_minutesAfterWakeup_log1p_resid_rf_vendor_only_resid,34,367,-0.07680371330674185
metabolite_features_log,sleep_minutesAfterWakeup_log1p_resid_rf_vendor_only_resid,35,367,-0.03421420848845913
metabolite_features_log,sleep_minutesAfterWakeup_log1p_resid_rf_vendor_only_resid,36,368,-0.036485929793023786
metabolite_features_log,sleep_minutesAfterWakeup_log1p_resid_rf_vendor_only_resid,37,367,-0.030538683757179275
metabolite_features_log,sleep_minutesAfterWakeup_log1p_resid_rf_vendor_only_resid,38,367,0.01474111901627484
metabolite_features_log,sleep_minutesAfterWakeup_log1p_resid_rf_vendor_only_resid,39,367,-0.06468463233953803
metabolite_features_log,sleep_minutesAsleep_log1p_resid_rf_vendor_only_resid,0,225,-0.01144512676110443
metabolite_features_log,sleep_minutesAsleep_log1p_resid_rf_vendor_only_resid,1,225,-0.002630963207921111
metabolite_features_log,sleep_minutesAsleep_log1p_resid_rf_vendor_only_resid,2,224,-0.021888713165096885
metabolite_features_log,sleep_minutesAsleep_log1p_resid_rf_vendor_only_resid,3,224,-0.001961315773557848
metabolite_features_log,sleep_minutesAsleep_log1p_resid_rf_vendor_only_resid,4,225,0.013418530516394411
metabolite_features_log,sleep_minutesAsleep_log1p_resid_rf_vendor_only_resid,5,225,0.03704619499237083
metabolite_features_log,sleep_minutesAsleep_log1p_resid_rf_vendor_only_resid,6,224,-0.019893363082432725
metabolite_features_log,sleep_minutesAsleep_log1p_resid_rf_vendor_only_resid,7,224,0.003867379612800148
metabolite_features_log,sleep_minutesAsleep_log1p_resid_rf_vendor_only_resid,8,225,-0.042375924343442284
metabolite_features_log,sleep_minutesAsleep_log1p_resid_rf_vendor_only_resid,9,225,0.0037725727197378545
metabolite_features_log,sleep_minutesAsleep_log1p_resid_rf_vendor_only_resid,10,224,-0.004296035909692408
metabolite_features_log,sleep_minutesAsleep_log1p_resid_rf_vendor_only_resid,11,224,0.016515370595369783
metabolite_features_log,sleep_minutesAsleep_log1p_resid_rf_vendor_only_resid,12,225,-0.022699417494414398
metabolite_features_log,sleep_minutesAsleep_log1p_resid_rf_vendor_only_resid,13,225,-0.021485253681723382
metabolite_features_log,sleep_minutesAsleep_log1p_resid_rf_vendor_only_resid,14,224,-0.013656758258144164
metabolite_features_log,sleep_minutesAsleep_log1p_resid_rf_vendor_only_resid,15,224,-0.012084533085870763
metabolite_features_log,sleep_minutesAsleep_log1p_resid_rf_vendor_only_resid,16,225,0.001046822469605635
metabolite_features_log,sleep_minutesAsleep_log1p_resid_rf_vendor_only_resid,17,225,0.038226457444463735
metabolite_features_log,sleep_minutesAsleep_log1p_resid_rf_vendor_only_resid,18,224,-0.013974763659472034
metabolite_features_log,sleep_minutesAsleep_log1p_resid_rf_vendor_only_resid,19,224,-0.015249722515259467
metabolite_features_log,sleep_minutesAsleep_log1p_resid_rf_vendor_only_resid,20,225,-0.00916196240091427
metabolite_features_log,sleep_minutesAsleep_log1p_resid_rf_vendor_only_resid,21,225,0.008028268373927339
metabolite_features_log,sleep_minutesAsleep_log1p_resid_rf_vendor_only_resid,22,224,0.004765374819144408
metabolite_features_log,sleep_minutesAsleep_log1p_resid_rf_vendor_only_resid,23,224,-0.038604217819354414
metabolite_features_log,sleep_minutesAsleep_log1p_resid_rf_vendor_only_resid,24,225,-0.047868606855397955
metabolite_features_log,sleep_minutesAsleep_log1p_resid_rf_vendor_only_resid,25,225,-0.006102659734515958
metabolite_features_log,sleep_minutesAsleep_log1p_resid_rf_vendor_only_resid,26,224,-0.0020322610537424346
metabolite_features_log,sleep_minutesAsleep_log1p_resid_rf_vendor_only_resid,27,224,0.009444503054039655
metabolite_features_log,sleep_minutesAsleep_log1p_resid_rf_vendor_only_resid,28,225,0.007312690683725309
metabolite_features_log,sleep_minutesAsleep_log1p_resid_rf_vendor_only_resid,29,225,-0.04722354731749645
metabolite_features_log,sleep_minutesAsleep_log1p_resid_rf_vendor_only_resid,30,224,0.03039706258103425
metabolite_features_log,sleep_minutesAsleep_log1p_resid_rf_vendor_only_resid,31,224,-0.01696142895034991
metabolite_features_log,sleep_minutesAsleep_log1p_resid_rf_vendor_only_resid,32,225,0.029943490648007387
metabolite_features_log,sleep_minutesAsleep_log1p_resid_rf_vendor_only_resid,33,225,-0.028176673832953192
metabolite_features_log,sleep_minutesAsleep_log1p_resid_rf_vendor_only_resid,34,224,-0.010689976613846186
metabolite_features_log,sleep_minutesAsleep_log1p_resid_rf_vendor_only_resid,35,224,0.027334357003519716
metabolite_features_log,sleep_minutesAsleep_log1p_resid_rf_vendor_only_resid,36,225,-0.02022950268795065
metabolite_features_log,sleep_minutesAsleep_log1p_resid_rf_vendor_only_resid,37,225,-0.020821733332778702
metabolite_features_log,sleep_minutesAsleep_log1p_resid_rf_vendor_only_resid,38,224,0.005659266751032455
metabolite_features_log,sleep_minutesAsleep_log1p_resid_rf_vendor_only_resid,39,224,-0.0019054473646866743
metabolite_features_log,sleep_minutesAwake_log1p_resid_rf_vendor_only_resid,0,125,0.014411472160646532
metabolite_features_log,sleep_minutesAwake_log1p_resid_rf_vendor_only_resid,1,124,-0.01459161543398868
metabolite_features_log,sleep_minutesAwake_log1p_resid_rf_vendor_only_resid,2,124,0.026201795207792977
metabolite_features_log,sleep_minutesAwake_log1p_resid_rf_vendor_only_resid,3,124,-0.01833568401574448
metabolite_features_log,sleep_minutesAwake_log1p_resid_rf_vendor_only_resid,4,125,-0.018703320938642243
metabolite_features_log,sleep_minutesAwake_log1p_resid_rf_vendor_only_resid,5,124,-0.08704374377707591
metabolite_features_log,sleep_minutesAwake_log1p_resid_rf_vendor_only_resid,6,124,-0.01574235946462288
metabolite_features_log,sleep_minutesAwake_log1p_resid_rf_vendor_only_resid,7,124,-0.04254799299748613
metabolite_features_log,sleep_minutesAwake_log1p_resid_rf_vendor_only_resid,8,125,0.010081666929458444
metabolite_features_log,sleep_minutesAwake_log1p_resid_rf_vendor_only_resid,9,124,0.01751122859718035
metabolite_features_log,sleep_minutesAwake_log1p_resid_rf_vendor_only_resid,10,124,-0.07163306946126369
metabolite_features_log,sleep_minutesAwake_log1p_resid_rf_vendor_only_resid,11,124,-0.02099857206409661
metabolite_features_log,sleep_minutesAwake_log1p_resid_rf_vendor_only_resid,12,125,0.0263424254548007
metabolite_features_log,sleep_minutesAwake_log1p_resid_rf_vendor_only_resid,13,124,-0.04785378750558622
metabolite_features_log,sleep_minutesAwake_log1p_resid_rf_vendor_only_resid,14,124,-0.027095984048322475
metabolite_features_log,sleep_minutesAwake_log1p_resid_rf_vendor_only_resid,15,124,0.022030125656248623
metabolite_features_log,sleep_minutesAwake_log1p_resid_rf_vendor_only_resid,16,125,-0.015110415142046696
metabolite_features_log,sleep_minutesAwake_log1p_resid_rf_vendor_only_resid,17,124,-0.021763934295089715
metabolite_features_log,sleep_minutesAwake_log1p_resid_rf_vendor_only_resid,18,124,0.005419845406275381
metabolite_features_log,sleep_minutesAwake_log1p_resid_rf_vendor_only_resid,19,124,-0.03134281078276335
metabolite_features_log,sleep_minutesAwake_log1p_resid_rf_vendor_only_resid,20,125,-0.013755214327170862
metabolite_features_log,sleep_minutesAwake_log1p_resid_rf_vendor_only_resid,21,124,-0.026700421861953094
metabolite_features_log,sleep_minutesAwake_log1p_resid_rf_vendor_only_resid,22,124,-0.03296250751172214
metabolite_features_log,sleep_minutesAwake_log1p_resid_rf_vendor_only_resid,23,124,-0.014230177024362467
metabolite_features_log,sleep_minutesAwake_log1p_resid_rf_vendor_only_resid,24,125,-0.030577119080023252
metabolite_features_log,sleep_minutesAwake_log1p_resid_rf_vendor_only_resid,25,124,-0.019457941008408808
metabolite_features_log,sleep_minutesAwake_log1p_resid_rf_vendor_only_resid,26,124,-0.0008471887709780024
metabolite_features_log,sleep_minutesAwake_log1p_resid_rf_vendor_only_resid,27,124,-0.030764128580532235
metabolite_features_log,sleep_minutesAwake_log1p_resid_rf_vendor_only_resid,28,125,0.011066258434816567
metabolite_features_log,sleep_minutesAwake_log1p_resid_rf_vendor_only_resid,29,124,0.009466244949972724
metabolite_features_log,sleep_minutesAwake_log1p_resid_rf_vendor_only_resid,30,124,-0.04063144139895125
metabolite_features_log,sleep_minutesAwake_log1p_resid_rf_vendor_only_resid,31,124,0.03028383083278774
metabolite_features_log,sleep_minutesAwake_log1p_resid_rf_vendor_only_resid,32,125,-0.01722834838844478
metabolite_features_log,sleep_minutesAwake_log1p_resid_rf_vendor_only_resid,33,124,0.00320259312106852
metabolite_features_log,sleep_minutesAwake_log1p_resid_rf_vendor_only_resid,34,124,-0.08138769187682104
metabolite_features_log,sleep_minutesAwake_log1p_resid_rf_vendor_only_resid,35,124,-0.0002876556412871878
metabolite_features_log,sleep_minutesAwake_log1p_resid_rf_vendor_only_resid,36,125,-0.01950552766758662
metabolite_features_log,sleep_minutesAwake_log1p_resid_rf_vendor_only_resid,37,124,-0.01628300677024508
metabolite_features_log,sleep_minutesAwake_log1p_resid_rf_vendor_only_resid,38,124,-0.03329023926311869
metabolite_features_log,sleep_minutesAwake_log1p_resid_rf_vendor_only_resid,39,124,0.02029832314936153
metabolite_features_log,sleep_restlessDuration_log1p_resid_rf_vendor_only_resid,0,225,-0.023503191034404125
